PC: 0x0000000080000000, INSTR: 0x08005637, REG x12: 0x0000000008005000
PC: 0x0000000080001b70, INSTR: 0x003e1e13, REG x28: 0x0000000080048000
PC: 0x0000000080001b74, INSTR: 0x171e0e13, REG x28: 0x0000000080048171
PC: 0x0000000080001b78, INSTR: 0x91fe3a03, REG x20: 0x0000000000000000, MEM 0x0000000080047a90
PC: 0x0000000080001b7c, INSTR: 0x012171b3, REG x3: 0x0000000000000000
PC: 0x0000000080001b80, INSTR: 0x019ac3b3, REG x7: 0x000000000000a18a
PC: 0x0000000080001b84, INSTR: 0x40b5dfb3, REG x31: 0x0000000000000000
PC: 0x0000000080001b88, INSTR: 0xff61831b, REG x6: 0xfffffffffffffff6
PC: 0x0000000080001b8c, INSTR: 0x435a5e13, REG x28: 0x0000000000000000
PC: 0x0000000080001b90, INSTR: 0x01f09993, REG x19: 0x400258f380000000
PC: 0x0000000080001b94, INSTR: 0x4001dbb7, REG x23: 0x000000004001d000
PC: 0x0000000080001b98, INSTR: 0x001b9b93, REG x23: 0x000000008003a000
PC: 0x0000000080001b9c, INSTR: 0xe3ab8b93, REG x23: 0x0000000080039e3a
PC: 0x0000000080001ba0, INSTR: 0xb56bb503, REG x10: 0x0000000000000000, MEM 0x0000000080039990
PC: 0x0000000080001ba4, INSTR: 0xb81ff06f
PC: 0x0000000080001724, INSTR: 0x408e57b3, REG x15: 0x0000000000000000
PC: 0x0000000080001728, INSTR: 0x57676213, REG x4: 0x0000000080044ff6
PC: 0x000000008000172c, INSTR: 0x007390bb, REG x1: 0x0000000002862800
PC: 0x0000000080001730, INSTR: 0x40021b37, REG x22: 0x0000000040021000
PC: 0x0000000080001734, INSTR: 0x001b1b13, REG x22: 0x0000000080042000
PC: 0x0000000080001738, INSTR: 0x650b0b13, REG x22: 0x0000000080042650
PC: 0x000000008000173c, INSTR: 0x218b3c83, REG x25: 0x0000000000000000, MEM 0x0000000080042868
PC: 0x0000000080001740, INSTR: 0x00080b37, REG x22: 0x0000000000080000
PC: 0x0000000080001744, INSTR: 0x04bb0b1b, REG x22: 0x000000000008004b
PC: 0x0000000080001748, INSTR: 0x00cb1b13, REG x22: 0x000000008004b000
PC: 0x000000008000174c, INSTR: 0xdafb0b13, REG x22: 0x000000008004adaf
PC: 0x0000000080001750, INSTR: 0x649b3983, REG x19: 0x0000000000000000, MEM 0x000000008004b3f8
PC: 0x0000000080001754, INSTR: 0x172e0293, REG x5: 0x0000000000000172
PC: 0x0000000080001758, INSTR: 0x406803bb, REG x7: 0x0000000000000009
PC: 0x000000008000175c, INSTR: 0x40021f37, REG x30: 0x0000000040021000
PC: 0x0000000080001760, INSTR: 0x001f1f13, REG x30: 0x0000000080042000
PC: 0x0000000080001764, INSTR: 0x531f0f13, REG x30: 0x0000000080042531
PC: 0x0000000080001768, INSTR: 0xd37f3983, REG x19: 0x0000000000000000, MEM 0x0000000080042268
PC: 0x000000008000176c, INSTR: 0x01735abb, REG x21: 0x000000000000003f
PC: 0x0000000080001770, INSTR: 0x4001d8b7, REG x17: 0x000000004001d000
PC: 0x0000000080001774, INSTR: 0x00189893, REG x17: 0x000000008003a000
PC: 0x0000000080001778, INSTR: 0x2d588893, REG x17: 0x000000008003a2d5
PC: 0x000000008000177c, INSTR: 0x5bb8b203, REG x4: 0x0000000000000000, MEM 0x000000008003a890
PC: 0x0000000080001780, INSTR: 0x34d6edb7, REG x27: 0x0000000034d6e000
PC: 0x0000000080001784, INSTR: 0x4099509b, REG x1: 0x0000000000000000
PC: 0x0000000080001788, INSTR: 0x72d7f397, REG x7: 0x00000000f2d80788
PC: 0x000000008000178c, INSTR: 0x41a0d43b, REG x8: 0x0000000000000000
PC: 0x0000000080001790, INSTR: 0x00000193, REG x3: 0x0000000000000000
PC: 0x0000000080001794, INSTR: 0x00400613, REG x12: 0x0000000000000004
PC: 0x0000000080001798, INSTR: 0x0040006f
PC: 0x000000008000179c, INSTR: 0x02001337, REG x6: 0x0000000002001000
PC: 0x00000000800017a0, INSTR: 0x00631313, REG x6: 0x0000000080040000
PC: 0x00000000800017a4, INSTR: 0x68730313, REG x6: 0x0000000080040687
PC: 0x00000000800017a8, INSTR: 0xfa136e03, REG x28: 0x0000000000000000, MEM 0x0000000080040628
PC: 0x00000000800017ac, INSTR: 0x00000e17, REG x28: 0x00000000800017ac
PC: 0x00000000800017b0, INSTR: 0x740e0e13, REG x28: 0x0000000080001eec
PC: 0x00000000800017b4, INSTR: 0x000e00e7, REG x1: 0x00000000800017b8
PC: 0x0000000080001eec, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001ef0, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x000000000000003f
PC: 0x0000000080001ef4, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001ef8, INSTR: 0x01c13023, MEM 0x000000008004fee0: 0x0000000080001eec
PC: 0x0000000080001efc, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001f00, INSTR: 0x01013023, MEM 0x000000008004fed0: 0xffffffffffffffff
PC: 0x0000000080001f04, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001f08, INSTR: 0x01913023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001f0c, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001f10, INSTR: 0x00613023, MEM 0x000000008004feb0: 0x0000000080040687
PC: 0x0000000080001f14, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001f18, INSTR: 0x00d13023, MEM 0x000000008004fea0: 0x000000008003cfe1
PC: 0x0000000080001f1c, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001f20, INSTR: 0x01413023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001f24, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001f28, INSTR: 0x00113023, MEM 0x000000008004fe80: 0x00000000800017b8
PC: 0x0000000080001f2c, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001f30, INSTR: 0x00313023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x0000000080001f34, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001f38, INSTR: 0x00a13023, MEM 0x000000008004fe60: 0x0000000000000000
PC: 0x0000000080001f3c, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x0000000080001f40, INSTR: 0x01813023, MEM 0x000000008004fe50: 0x0000000000000000
PC: 0x0000000080001f44, INSTR: 0xff010113, REG x2: 0x000000008004fe40
PC: 0x0000000080001f48, INSTR: 0x00513023, MEM 0x000000008004fe40: 0x0000000000000172
PC: 0x0000000080001f4c, INSTR: 0xff010113, REG x2: 0x000000008004fe30
PC: 0x0000000080001f50, INSTR: 0x00c13023, MEM 0x000000008004fe30: 0x0000000000000004
PC: 0x0000000080001f54, INSTR: 0xff010113, REG x2: 0x000000008004fe20
PC: 0x0000000080001f58, INSTR: 0x01a13023, MEM 0x000000008004fe20: 0x000000008003cc6e
PC: 0x0000000080001f5c, INSTR: 0xff010113, REG x2: 0x000000008004fe10
PC: 0x0000000080001f60, INSTR: 0x00e13023, MEM 0x000000008004fe10: 0x0000000080044fd0
PC: 0x0000000080001f64, INSTR: 0x00c72ab3, REG x21: 0x0000000000000000
PC: 0x0000000080001f68, INSTR: 0x4001fc37, REG x24: 0x000000004001f000
PC: 0x0000000080001f6c, INSTR: 0x507c0c1b, REG x24: 0x000000004001f507
PC: 0x0000000080001f70, INSTR: 0x001c1c13, REG x24: 0x000000008003ea0e
PC: 0x0000000080001f74, INSTR: 0xbfac3e03, REG x28: 0x0000000000000000, MEM 0x000000008003e608
PC: 0x0000000080001f78, INSTR: 0x08003337, REG x6: 0x0000000008003000
PC: 0x0000000080001f7c, INSTR: 0x00431313, REG x6: 0x0000000080030000
PC: 0x0000000080001f80, INSTR: 0x46f30313, REG x6: 0x000000008003046f
PC: 0x0000000080001f84, INSTR: 0x94133a03, REG x20: 0x0000000000000000, MEM 0x000000008002fdb0
PC: 0x0000000080001f88, INSTR: 0x40027cb7, REG x25: 0x0000000040027000
PC: 0x0000000080001f8c, INSTR: 0x001c9c93, REG x25: 0x000000008004e000
PC: 0x0000000080001f90, INSTR: 0x249c8c93, REG x25: 0x000000008004e249
PC: 0x0000000080001f94, INSTR: 0xad2ca1a3, MEM 0x000000008004dd0c: 0x0000000000000000
PC: 0x0000000080001f98, INSTR: 0x00080637, REG x12: 0x0000000000080000
PC: 0x0000000080001f9c, INSTR: 0x03f6061b, REG x12: 0x000000000008003f
PC: 0x0000000080001fa0, INSTR: 0x00c61613, REG x12: 0x000000008003f000
PC: 0x0000000080001fa4, INSTR: 0x80b60613, REG x12: 0x000000008003e80b
PC: 0x0000000080001fa8, INSTR: 0x5d563703, REG x14: 0x0000000000000000, MEM 0x000000008003ede0
PC: 0x0000000080001fac, INSTR: 0x40027537, REG x10: 0x0000000040027000
PC: 0x0000000080001fb0, INSTR: 0x00151513, REG x10: 0x000000008004e000
PC: 0x0000000080001fb4, INSTR: 0xa9d50513, REG x10: 0x000000008004da9d
PC: 0x0000000080001fb8, INSTR: 0x8a150d03, REG x26: 0x0000000000000000, MEM 0x000000008004d33e
PC: 0x0000000080001fbc, INSTR: 0x020010b7, REG x1: 0x0000000002001000
PC: 0x0000000080001fc0, INSTR: 0x00609093, REG x1: 0x0000000080040000
PC: 0x0000000080001fc4, INSTR: 0xcc408093, REG x1: 0x000000008003fcc4
PC: 0x0000000080001fc8, INSTR: 0xc6c0b603, REG x12: 0x0000000000000000, MEM 0x000000008003f930
PC: 0x0000000080001fcc, INSTR: 0x0064d69b, REG x13: 0x0000000002000fb1
PC: 0x0000000080001fd0, INSTR: 0xcc66c293, REG x5: 0xfffffffffdfff377
PC: 0x0000000080001fd4, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080001fd8, INSTR: 0x04b1819b, REG x3: 0x000000000008004b
PC: 0x0000000080001fdc, INSTR: 0x00c19193, REG x3: 0x000000008004b000
PC: 0x0000000080001fe0, INSTR: 0xbc518193, REG x3: 0x000000008004abc5
PC: 0x0000000080001fe4, INSTR: 0x5831b803, REG x16: 0x0000000000000000, MEM 0x000000008004b148
PC: 0x0000000080001fe8, INSTR: 0x00013703, REG x14: 0x0000000080044fd0, MEM 0x000000008004fe10
PC: 0x0000000080001fec, INSTR: 0x01010113, REG x2: 0x000000008004fe20
PC: 0x0000000080001ff0, INSTR: 0x00013d03, REG x26: 0x000000008003cc6e, MEM 0x000000008004fe20
PC: 0x0000000080001ff4, INSTR: 0x01010113, REG x2: 0x000000008004fe30
PC: 0x0000000080001ff8, INSTR: 0x00013603, REG x12: 0x0000000000000004, MEM 0x000000008004fe30
PC: 0x0000000080001ffc, INSTR: 0x01010113, REG x2: 0x000000008004fe40
PC: 0x0000000080002000, INSTR: 0x00013283, REG x5: 0x0000000000000172, MEM 0x000000008004fe40
PC: 0x0000000080002004, INSTR: 0x01010113, REG x2: 0x000000008004fe50
PC: 0x0000000080002008, INSTR: 0x00013c03, REG x24: 0x0000000000000000, MEM 0x000000008004fe50
PC: 0x000000008000200c, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x0000000080002010, INSTR: 0x00013503, REG x10: 0x0000000000000000, MEM 0x000000008004fe60
PC: 0x0000000080002014, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x0000000080002018, INSTR: 0x00013183, REG x3: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x000000008000201c, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080002020, INSTR: 0x00013083, REG x1: 0x00000000800017b8, MEM 0x000000008004fe80
PC: 0x0000000080002024, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080002028, INSTR: 0x00013a03, REG x20: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x000000008000202c, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080002030, INSTR: 0x00013683, REG x13: 0x000000008003cfe1, MEM 0x000000008004fea0
PC: 0x0000000080002034, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080002038, INSTR: 0x00013303, REG x6: 0x0000000080040687, MEM 0x000000008004feb0
PC: 0x000000008000203c, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080002040, INSTR: 0x00013c83, REG x25: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x0000000080002044, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080002048, INSTR: 0x00013803, REG x16: 0xffffffffffffffff, MEM 0x000000008004fed0
PC: 0x000000008000204c, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080002050, INSTR: 0x00013e03, REG x28: 0x0000000080001eec, MEM 0x000000008004fee0
PC: 0x0000000080002054, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080002058, INSTR: 0x00013a83, REG x21: 0x000000000000003f, MEM 0x000000008004fef0
PC: 0x000000008000205c, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080002060, INSTR: 0x00008067
PC: 0x00000000800017b8, INSTR: 0x00118193, REG x3: 0x0000000000000001
PC: 0x00000000800017bc, INSTR: 0xfec1c0e3
PC: 0x000000008000179c, INSTR: 0x02001337, REG x6: 0x0000000002001000
PC: 0x00000000800017a0, INSTR: 0x00631313, REG x6: 0x0000000080040000
PC: 0x00000000800017a4, INSTR: 0x68730313, REG x6: 0x0000000080040687
PC: 0x00000000800017a8, INSTR: 0xfa136e03, REG x28: 0x0000000000000000, MEM 0x0000000080040628
PC: 0x00000000800017ac, INSTR: 0x00000e17, REG x28: 0x00000000800017ac
PC: 0x00000000800017b0, INSTR: 0x740e0e13, REG x28: 0x0000000080001eec
PC: 0x00000000800017b4, INSTR: 0x000e00e7, REG x1: 0x00000000800017b8
PC: 0x0000000080001eec, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001ef0, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x000000000000003f
PC: 0x0000000080001ef4, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001ef8, INSTR: 0x01c13023, MEM 0x000000008004fee0: 0x0000000080001eec
PC: 0x0000000080001efc, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001f00, INSTR: 0x01013023, MEM 0x000000008004fed0: 0xffffffffffffffff
PC: 0x0000000080001f04, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001f08, INSTR: 0x01913023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001f0c, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001f10, INSTR: 0x00613023, MEM 0x000000008004feb0: 0x0000000080040687
PC: 0x0000000080001f14, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001f18, INSTR: 0x00d13023, MEM 0x000000008004fea0: 0x000000008003cfe1
PC: 0x0000000080001f1c, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001f20, INSTR: 0x01413023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001f24, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001f28, INSTR: 0x00113023, MEM 0x000000008004fe80: 0x00000000800017b8
PC: 0x0000000080001f2c, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001f30, INSTR: 0x00313023, MEM 0x000000008004fe70: 0x0000000000000001
PC: 0x0000000080001f34, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001f38, INSTR: 0x00a13023, MEM 0x000000008004fe60: 0x0000000000000000
PC: 0x0000000080001f3c, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x0000000080001f40, INSTR: 0x01813023, MEM 0x000000008004fe50: 0x0000000000000000
PC: 0x0000000080001f44, INSTR: 0xff010113, REG x2: 0x000000008004fe40
PC: 0x0000000080001f48, INSTR: 0x00513023, MEM 0x000000008004fe40: 0x0000000000000172
PC: 0x0000000080001f4c, INSTR: 0xff010113, REG x2: 0x000000008004fe30
PC: 0x0000000080001f50, INSTR: 0x00c13023, MEM 0x000000008004fe30: 0x0000000000000004
PC: 0x0000000080001f54, INSTR: 0xff010113, REG x2: 0x000000008004fe20
PC: 0x0000000080001f58, INSTR: 0x01a13023, MEM 0x000000008004fe20: 0x000000008003cc6e
PC: 0x0000000080001f5c, INSTR: 0xff010113, REG x2: 0x000000008004fe10
PC: 0x0000000080001f60, INSTR: 0x00e13023, MEM 0x000000008004fe10: 0x0000000080044fd0
PC: 0x0000000080001f64, INSTR: 0x00c72ab3, REG x21: 0x0000000000000000
PC: 0x0000000080001f68, INSTR: 0x4001fc37, REG x24: 0x000000004001f000
PC: 0x0000000080001f6c, INSTR: 0x507c0c1b, REG x24: 0x000000004001f507
PC: 0x0000000080001f70, INSTR: 0x001c1c13, REG x24: 0x000000008003ea0e
PC: 0x0000000080001f74, INSTR: 0xbfac3e03, REG x28: 0x0000000000000000, MEM 0x000000008003e608
PC: 0x0000000080001f78, INSTR: 0x08003337, REG x6: 0x0000000008003000
PC: 0x0000000080001f7c, INSTR: 0x00431313, REG x6: 0x0000000080030000
PC: 0x0000000080001f80, INSTR: 0x46f30313, REG x6: 0x000000008003046f
PC: 0x0000000080001f84, INSTR: 0x94133a03, REG x20: 0x0000000000000000, MEM 0x000000008002fdb0
PC: 0x0000000080001f88, INSTR: 0x40027cb7, REG x25: 0x0000000040027000
PC: 0x0000000080001f8c, INSTR: 0x001c9c93, REG x25: 0x000000008004e000
PC: 0x0000000080001f90, INSTR: 0x249c8c93, REG x25: 0x000000008004e249
PC: 0x0000000080001f94, INSTR: 0xad2ca1a3, MEM 0x000000008004dd0c: 0x0000000000000000
PC: 0x0000000080001f98, INSTR: 0x00080637, REG x12: 0x0000000000080000
PC: 0x0000000080001f9c, INSTR: 0x03f6061b, REG x12: 0x000000000008003f
PC: 0x0000000080001fa0, INSTR: 0x00c61613, REG x12: 0x000000008003f000
PC: 0x0000000080001fa4, INSTR: 0x80b60613, REG x12: 0x000000008003e80b
PC: 0x0000000080001fa8, INSTR: 0x5d563703, REG x14: 0x0000000000000000, MEM 0x000000008003ede0
PC: 0x0000000080001fac, INSTR: 0x40027537, REG x10: 0x0000000040027000
PC: 0x0000000080001fb0, INSTR: 0x00151513, REG x10: 0x000000008004e000
PC: 0x0000000080001fb4, INSTR: 0xa9d50513, REG x10: 0x000000008004da9d
PC: 0x0000000080001fb8, INSTR: 0x8a150d03, REG x26: 0x0000000000000000, MEM 0x000000008004d33e
PC: 0x0000000080001fbc, INSTR: 0x020010b7, REG x1: 0x0000000002001000
PC: 0x0000000080001fc0, INSTR: 0x00609093, REG x1: 0x0000000080040000
PC: 0x0000000080001fc4, INSTR: 0xcc408093, REG x1: 0x000000008003fcc4
PC: 0x0000000080001fc8, INSTR: 0xc6c0b603, REG x12: 0x0000000000000000, MEM 0x000000008003f930
PC: 0x0000000080001fcc, INSTR: 0x0064d69b, REG x13: 0x0000000002000fb1
PC: 0x0000000080001fd0, INSTR: 0xcc66c293, REG x5: 0xfffffffffdfff377
PC: 0x0000000080001fd4, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080001fd8, INSTR: 0x04b1819b, REG x3: 0x000000000008004b
PC: 0x0000000080001fdc, INSTR: 0x00c19193, REG x3: 0x000000008004b000
PC: 0x0000000080001fe0, INSTR: 0xbc518193, REG x3: 0x000000008004abc5
PC: 0x0000000080001fe4, INSTR: 0x5831b803, REG x16: 0x0000000000000000, MEM 0x000000008004b148
PC: 0x0000000080001fe8, INSTR: 0x00013703, REG x14: 0x0000000080044fd0, MEM 0x000000008004fe10
PC: 0x0000000080001fec, INSTR: 0x01010113, REG x2: 0x000000008004fe20
PC: 0x0000000080001ff0, INSTR: 0x00013d03, REG x26: 0x000000008003cc6e, MEM 0x000000008004fe20
PC: 0x0000000080001ff4, INSTR: 0x01010113, REG x2: 0x000000008004fe30
PC: 0x0000000080001ff8, INSTR: 0x00013603, REG x12: 0x0000000000000004, MEM 0x000000008004fe30
PC: 0x0000000080001ffc, INSTR: 0x01010113, REG x2: 0x000000008004fe40
PC: 0x0000000080002000, INSTR: 0x00013283, REG x5: 0x0000000000000172, MEM 0x000000008004fe40
PC: 0x0000000080002004, INSTR: 0x01010113, REG x2: 0x000000008004fe50
PC: 0x0000000080002008, INSTR: 0x00013c03, REG x24: 0x0000000000000000, MEM 0x000000008004fe50
PC: 0x000000008000200c, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x0000000080002010, INSTR: 0x00013503, REG x10: 0x0000000000000000, MEM 0x000000008004fe60
PC: 0x0000000080002014, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x0000000080002018, INSTR: 0x00013183, REG x3: 0x0000000000000001, MEM 0x000000008004fe70
PC: 0x000000008000201c, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080002020, INSTR: 0x00013083, REG x1: 0x00000000800017b8, MEM 0x000000008004fe80
PC: 0x0000000080002024, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080002028, INSTR: 0x00013a03, REG x20: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x000000008000202c, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080002030, INSTR: 0x00013683, REG x13: 0x000000008003cfe1, MEM 0x000000008004fea0
PC: 0x0000000080002034, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080002038, INSTR: 0x00013303, REG x6: 0x0000000080040687, MEM 0x000000008004feb0
PC: 0x000000008000203c, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080002040, INSTR: 0x00013c83, REG x25: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x0000000080002044, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080002048, INSTR: 0x00013803, REG x16: 0xffffffffffffffff, MEM 0x000000008004fed0
PC: 0x000000008000204c, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080002050, INSTR: 0x00013e03, REG x28: 0x0000000080001eec, MEM 0x000000008004fee0
PC: 0x0000000080002054, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080002058, INSTR: 0x00013a83, REG x21: 0x000000000000003f, MEM 0x000000008004fef0
PC: 0x000000008000205c, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080002060, INSTR: 0x00008067
PC: 0x00000000800017b8, INSTR: 0x00118193, REG x3: 0x0000000000000002
PC: 0x00000000800017bc, INSTR: 0xfec1c0e3
PC: 0x000000008000179c, INSTR: 0x02001337, REG x6: 0x0000000002001000
PC: 0x00000000800017a0, INSTR: 0x00631313, REG x6: 0x0000000080040000
PC: 0x00000000800017a4, INSTR: 0x68730313, REG x6: 0x0000000080040687
PC: 0x00000000800017a8, INSTR: 0xfa136e03, REG x28: 0x0000000000000000, MEM 0x0000000080040628
PC: 0x00000000800017ac, INSTR: 0x00000e17, REG x28: 0x00000000800017ac
PC: 0x00000000800017b0, INSTR: 0x740e0e13, REG x28: 0x0000000080001eec
PC: 0x00000000800017b4, INSTR: 0x000e00e7, REG x1: 0x00000000800017b8
PC: 0x0000000080001eec, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001ef0, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x000000000000003f
PC: 0x0000000080001ef4, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001ef8, INSTR: 0x01c13023, MEM 0x000000008004fee0: 0x0000000080001eec
PC: 0x0000000080001efc, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001f00, INSTR: 0x01013023, MEM 0x000000008004fed0: 0xffffffffffffffff
PC: 0x0000000080001f04, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001f08, INSTR: 0x01913023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001f0c, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001f10, INSTR: 0x00613023, MEM 0x000000008004feb0: 0x0000000080040687
PC: 0x0000000080001f14, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001f18, INSTR: 0x00d13023, MEM 0x000000008004fea0: 0x000000008003cfe1
PC: 0x0000000080001f1c, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001f20, INSTR: 0x01413023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001f24, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001f28, INSTR: 0x00113023, MEM 0x000000008004fe80: 0x00000000800017b8
PC: 0x0000000080001f2c, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001f30, INSTR: 0x00313023, MEM 0x000000008004fe70: 0x0000000000000002
PC: 0x0000000080001f34, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001f38, INSTR: 0x00a13023, MEM 0x000000008004fe60: 0x0000000000000000
PC: 0x0000000080001f3c, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x0000000080001f40, INSTR: 0x01813023, MEM 0x000000008004fe50: 0x0000000000000000
PC: 0x0000000080001f44, INSTR: 0xff010113, REG x2: 0x000000008004fe40
PC: 0x0000000080001f48, INSTR: 0x00513023, MEM 0x000000008004fe40: 0x0000000000000172
PC: 0x0000000080001f4c, INSTR: 0xff010113, REG x2: 0x000000008004fe30
PC: 0x0000000080001f50, INSTR: 0x00c13023, MEM 0x000000008004fe30: 0x0000000000000004
PC: 0x0000000080001f54, INSTR: 0xff010113, REG x2: 0x000000008004fe20
PC: 0x0000000080001f58, INSTR: 0x01a13023, MEM 0x000000008004fe20: 0x000000008003cc6e
PC: 0x0000000080001f5c, INSTR: 0xff010113, REG x2: 0x000000008004fe10
PC: 0x0000000080001f60, INSTR: 0x00e13023, MEM 0x000000008004fe10: 0x0000000080044fd0
PC: 0x0000000080001f64, INSTR: 0x00c72ab3, REG x21: 0x0000000000000000
PC: 0x0000000080001f68, INSTR: 0x4001fc37, REG x24: 0x000000004001f000
