PC: 0x0000000080000000, INSTR: 0x080052b7, REG x5: 0x0000000008005000
PC: 0x0000000080001608, INSTR: 0x00013783, REG x15: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x000000008000160c, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001610, INSTR: 0x00013903, REG x18: 0x0000000000000001, MEM 0x000000008004feb0
PC: 0x0000000080001614, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001618, INSTR: 0x00013f03, REG x30: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x000000008000161c, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001620, INSTR: 0x00013203, REG x4: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x0000000080001624, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001628, INSTR: 0x00013803, REG x16: 0x0000000000000000, MEM 0x000000008004fee0
PC: 0x000000008000162c, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001630, INSTR: 0x00013e03, REG x28: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x0000000080001634, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001638, INSTR: 0x00008067
PC: 0x0000000080000acc, INSTR: 0x002afe33, REG x28: 0x0000000000000000
PC: 0x0000000080000ad0, INSTR: 0x001ff233, REG x4: 0x000000008000024c
PC: 0x0000000080000ad4, INSTR: 0x009673b3, REG x7: 0x0000000000000000
PC: 0x0000000080000ad8, INSTR: 0xf2f2fd93, REG x27: 0x000000008002e206
PC: 0x0000000080000adc, INSTR: 0x016084b3, REG x9: 0x0000000080000acc
PC: 0x0000000080000ae0, INSTR: 0x00faf833, REG x16: 0x0000000000000000
PC: 0x0000000080000ae4, INSTR: 0x00fe40b3, REG x1: 0x0000000000000000
PC: 0x0000000080000ae8, INSTR: 0x400137b7, REG x15: 0x0000000040013000
PC: 0x0000000080000aec, INSTR: 0x00179793, REG x15: 0x0000000080026000
PC: 0x0000000080000af0, INSTR: 0xf9c78793, REG x15: 0x0000000080025f9c
PC: 0x0000000080000af4, INSTR: 0xfcc7a423, MEM 0x0000000080025f64: 0x0000000000000000
PC: 0x0000000080000af8, INSTR: 0x00a47a33, REG x20: 0x0000000000000000
PC: 0x0000000080000afc, INSTR: 0xdfacc313, REG x6: 0xffffffff7ffd50ec
PC: 0x0000000080000b00, INSTR: 0x00400b13, REG x22: 0x0000000000000004
PC: 0x0000000080000b04, INSTR: 0x00100993, REG x19: 0x0000000000000001
PC: 0x0000000080000b08, INSTR: 0x0040006f
PC: 0x0000000080000b0c, INSTR: 0xfffb0b13, REG x22: 0x0000000000000003
PC: 0x0000000080000b10, INSTR: 0xff3b7ee3
PC: 0x0000000080000b0c, INSTR: 0xfffb0b13, REG x22: 0x0000000000000002
PC: 0x0000000080000b10, INSTR: 0xff3b7ee3
PC: 0x0000000080000b0c, INSTR: 0xfffb0b13, REG x22: 0x0000000000000001
PC: 0x0000000080000b10, INSTR: 0xff3b7ee3
PC: 0x0000000080000b0c, INSTR: 0xfffb0b13, REG x22: 0x0000000000000000
PC: 0x0000000080000b10, INSTR: 0xff3b7ee3
PC: 0x0000000080000b14, INSTR: 0x0040006f
PC: 0x0000000080000b18, INSTR: 0x01aa7733, REG x14: 0x0000000000000000
PC: 0x0000000080000b1c, INSTR: 0x001c7733, REG x14: 0x0000000000000000
PC: 0x0000000080000b20, INSTR: 0x01eff933, REG x18: 0x0000000000000000
PC: 0x0000000080000b24, INSTR: 0x000809b7, REG x19: 0x0000000000080000
PC: 0x0000000080000b28, INSTR: 0x0399899b, REG x19: 0x0000000000080039
PC: 0x0000000080000b2c, INSTR: 0x00c99993, REG x19: 0x0000000080039000
PC: 0x0000000080000b30, INSTR: 0x38f98993, REG x19: 0x000000008003938f
PC: 0x0000000080000b34, INSTR: 0x8139b8a3, MEM 0x0000000080038ba0: 0x000000008003938f
PC: 0x0000000080000b38, INSTR: 0x008b7eb3, REG x29: 0x0000000000000000
PC: 0x0000000080000b3c, INSTR: 0x01d6ce33, REG x28: 0x000000008003fbb5
PC: 0x0000000080000b40, INSTR: 0x400214b7, REG x9: 0x0000000040021000
PC: 0x0000000080000b44, INSTR: 0x00149493, REG x9: 0x0000000080042000
PC: 0x0000000080000b48, INSTR: 0xa7948493, REG x9: 0x0000000080041a79
PC: 0x0000000080000b4c, INSTR: 0x92f4a683, REG x13: 0x0000000000000000, MEM 0x00000000800413a8
PC: 0x0000000080000b50, INSTR: 0x014671b3, REG x3: 0x0000000000000000
PC: 0x0000000080000b54, INSTR: 0x00d4f433, REG x8: 0x0000000000000000
PC: 0x0000000080000b58, INSTR: 0x00000293, REG x5: 0x0000000000000000
PC: 0x0000000080000b5c, INSTR: 0x00400b93, REG x23: 0x0000000000000004
PC: 0x0000000080000b60, INSTR: 0x0040006f
PC: 0x0000000080000b64, INSTR: 0x011190bb, REG x1: 0x0000000000000000
PC: 0x0000000080000b68, INSTR: 0x004ef7b3, REG x15: 0x0000000000000000
PC: 0x0000000080000b6c, INSTR: 0xef1c4313, REG x6: 0xfffffffffffffef1
PC: 0x0000000080000b70, INSTR: 0xd8958313, REG x6: 0xfffffffffffffd89
PC: 0x0000000080000b74, INSTR: 0x014df733, REG x14: 0x0000000000000000
PC: 0x0000000080000b78, INSTR: 0xe0ce0f9b, REG x31: 0xffffffff8003f9c1
PC: 0x0000000080000b7c, INSTR: 0x018cffb3, REG x31: 0x0000000000000000
PC: 0x0000000080000b80, INSTR: 0x00128293, REG x5: 0x0000000000000001
PC: 0x0000000080000b84, INSTR: 0xff72e0e3
PC: 0x0000000080000b64, INSTR: 0x011190bb, REG x1: 0x0000000000000000
PC: 0x0000000080000b68, INSTR: 0x004ef7b3, REG x15: 0x0000000000000000
PC: 0x0000000080000b6c, INSTR: 0xef1c4313, REG x6: 0xfffffffffffffef1
PC: 0x0000000080000b70, INSTR: 0xd8958313, REG x6: 0xfffffffffffffd89
PC: 0x0000000080000b74, INSTR: 0x014df733, REG x14: 0x0000000000000000
PC: 0x0000000080000b78, INSTR: 0xe0ce0f9b, REG x31: 0xffffffff8003f9c1
PC: 0x0000000080000b7c, INSTR: 0x018cffb3, REG x31: 0x0000000000000000
PC: 0x0000000080000b80, INSTR: 0x00128293, REG x5: 0x0000000000000002
PC: 0x0000000080000b84, INSTR: 0xff72e0e3
PC: 0x0000000080000b64, INSTR: 0x011190bb, REG x1: 0x0000000000000000
PC: 0x0000000080000b68, INSTR: 0x004ef7b3, REG x15: 0x0000000000000000
PC: 0x0000000080000b6c, INSTR: 0xef1c4313, REG x6: 0xfffffffffffffef1
PC: 0x0000000080000b70, INSTR: 0xd8958313, REG x6: 0xfffffffffffffd89
PC: 0x0000000080000b74, INSTR: 0x014df733, REG x14: 0x0000000000000000
PC: 0x0000000080000b78, INSTR: 0xe0ce0f9b, REG x31: 0xffffffff8003f9c1
PC: 0x0000000080000b7c, INSTR: 0x018cffb3, REG x31: 0x0000000000000000
PC: 0x0000000080000b80, INSTR: 0x00128293, REG x5: 0x0000000000000003
PC: 0x0000000080000b84, INSTR: 0xff72e0e3
PC: 0x0000000080000b64, INSTR: 0x011190bb, REG x1: 0x0000000000000000
PC: 0x0000000080000b68, INSTR: 0x004ef7b3, REG x15: 0x0000000000000000
PC: 0x0000000080000b6c, INSTR: 0xef1c4313, REG x6: 0xfffffffffffffef1
PC: 0x0000000080000b70, INSTR: 0xd8958313, REG x6: 0xfffffffffffffd89
PC: 0x0000000080000b74, INSTR: 0x014df733, REG x14: 0x0000000000000000
PC: 0x0000000080000b78, INSTR: 0xe0ce0f9b, REG x31: 0xffffffff8003f9c1
PC: 0x0000000080000b7c, INSTR: 0x018cffb3, REG x31: 0x0000000000000000
PC: 0x0000000080000b80, INSTR: 0x00128293, REG x5: 0x0000000000000004
PC: 0x0000000080000b84, INSTR: 0xff72e0e3
PC: 0x0000000080000b88, INSTR: 0x0040006f
PC: 0x0000000080000b8c, INSTR: 0x01ea7933, REG x18: 0x0000000000000000
PC: 0x0000000080000b90, INSTR: 0x0081fb33, REG x22: 0x0000000000000000
PC: 0x0000000080000b94, INSTR: 0x1ff1eb13, REG x22: 0x00000000000001ff
PC: 0x0000000080000b98, INSTR: 0x013bfdb3, REG x27: 0x0000000000000004
PC: 0x0000000080000b9c, INSTR: 0x01d3f233, REG x4: 0x0000000000000000
PC: 0x0000000080000ba0, INSTR: 0x40ba81bb, REG x3: 0x0000000000000000
PC: 0x0000000080000ba4, INSTR: 0x40019ab7, REG x21: 0x0000000040019000
PC: 0x0000000080000ba8, INSTR: 0x001a9a93, REG x21: 0x0000000080032000
PC: 0x0000000080000bac, INSTR: 0x2dea8a93, REG x21: 0x00000000800322de
PC: 0x0000000080000bb0, INSTR: 0x8f0ab523, MEM 0x0000000080031bc8: 0x0000000000000000
PC: 0x0000000080000bb4, INSTR: 0x0097fbb3, REG x23: 0x0000000000000000
PC: 0x0000000080000bb8, INSTR: 0x0004f1b3, REG x3: 0x0000000000000000
PC: 0x0000000080000bbc, INSTR: 0x00013d83, REG x27: 0x0000000000000000, MEM 0x000000008004ff00
PC: 0x0000000080000bc0, INSTR: 0x01010113, REG x2: 0x000000008004ff10
PC: 0x0000000080000bc4, INSTR: 0x00013d03, REG x26: 0x0000000000000000, MEM 0x000000008004ff10
PC: 0x0000000080000bc8, INSTR: 0x01010113, REG x2: 0x000000008004ff20
PC: 0x0000000080000bcc, INSTR: 0x00013c83, REG x25: 0x0000000000000000, MEM 0x000000008004ff20
PC: 0x0000000080000bd0, INSTR: 0x01010113, REG x2: 0x000000008004ff30
PC: 0x0000000080000bd4, INSTR: 0x00013c03, REG x24: 0x0000000000000000, MEM 0x000000008004ff30
PC: 0x0000000080000bd8, INSTR: 0x01010113, REG x2: 0x000000008004ff40
PC: 0x0000000080000bdc, INSTR: 0x00013b83, REG x23: 0x0000000000000000, MEM 0x000000008004ff40
PC: 0x0000000080000be0, INSTR: 0x01010113, REG x2: 0x000000008004ff50
PC: 0x0000000080000be4, INSTR: 0x00013b03, REG x22: 0x0000000000000000, MEM 0x000000008004ff50
PC: 0x0000000080000be8, INSTR: 0x01010113, REG x2: 0x000000008004ff60
PC: 0x0000000080000bec, INSTR: 0x00013a83, REG x21: 0x0000000000000000, MEM 0x000000008004ff60
PC: 0x0000000080000bf0, INSTR: 0x01010113, REG x2: 0x000000008004ff70
PC: 0x0000000080000bf4, INSTR: 0x00013a03, REG x20: 0x0000000000000000, MEM 0x000000008004ff70
PC: 0x0000000080000bf8, INSTR: 0x01010113, REG x2: 0x000000008004ff80
PC: 0x0000000080000bfc, INSTR: 0x00013983, REG x19: 0x0000000000000000, MEM 0x000000008004ff80
PC: 0x0000000080000c00, INSTR: 0x01010113, REG x2: 0x000000008004ff90
PC: 0x0000000080000c04, INSTR: 0x00013903, REG x18: 0x0000000000000000, MEM 0x000000008004ff90
PC: 0x0000000080000c08, INSTR: 0x01010113, REG x2: 0x000000008004ffa0
PC: 0x0000000080000c0c, INSTR: 0x00013483, REG x9: 0x0000000000000000, MEM 0x000000008004ffa0
PC: 0x0000000080000c10, INSTR: 0x01010113, REG x2: 0x000000008004ffb0
PC: 0x0000000080000c14, INSTR: 0x00013403, REG x8: 0x0000000000000000, MEM 0x000000008004ffb0
PC: 0x0000000080000c18, INSTR: 0x01010113, REG x2: 0x000000008004ffc0
PC: 0x0000000080000c1c, INSTR: 0x00013203, REG x4: 0x0000000000000000, MEM 0x000000008004ffc0
PC: 0x0000000080000c20, INSTR: 0x01010113, REG x2: 0x000000008004ffd0
PC: 0x0000000080000c24, INSTR: 0x00013183, REG x3: 0x0000000000000000, MEM 0x000000008004ffd0
PC: 0x0000000080000c28, INSTR: 0x01010113, REG x2: 0x000000008004ffe0
PC: 0x0000000080000c2c, INSTR: 0x00013083, REG x1: 0x0000000000000000, MEM 0x000000008004ffe0
PC: 0x0000000080000c30, INSTR: 0x01010113, REG x2: 0x000000008004fff0
PC: 0x0000000080000c34, INSTR: 0x080058b7, REG x17: 0x0000000008005000
PC: 0x0000000080000c38, INSTR: 0x00489893, REG x17: 0x0000000080050000
PC: 0x0000000080000c3c, INSTR: 0xff088893, REG x17: 0x000000008004fff0
PC: 0x0000000080000c40, INSTR: 0x0008b103, REG x2: 0x0000000000000000, MEM 0x000000008004fff0
