PC: 0x0000000080000000, INSTR: 0x08005337, REG x6: 0x0000000008005000
PC: 0x0000000080000c44, INSTR: 0xca7e8e93, REG x29: 0x0000000080028ca7
PC: 0x0000000080000c48, INSTR: 0x80fea8a3, MEM 0x00000000800284b8: 0x000000008004ff00
PC: 0x0000000080000c4c, INSTR: 0x40c45893, REG x17: 0x00000000000000ff
PC: 0x0000000080000c50, INSTR: 0x4247d193, REG x3: 0x0000000000000000
PC: 0x0000000080000c54, INSTR: 0x40badc93, REG x25: 0xfffffffffff00002
PC: 0x0000000080000c58, INSTR: 0x4351d613, REG x12: 0x0000000000000000
PC: 0x0000000080000c5c, INSTR: 0xaf3cc413, REG x8: 0x00000000000ffaf1
PC: 0x0000000080000c60, INSTR: 0xfffc0c13, REG x24: 0x0000000000000002
PC: 0x0000000080000c64, INSTR: 0xfdbc1ae3
PC: 0x0000000080000c38, INSTR: 0x00080eb7, REG x29: 0x0000000000080000
PC: 0x0000000080000c3c, INSTR: 0x029e8e9b, REG x29: 0x0000000000080029
PC: 0x0000000080000c40, INSTR: 0x00ce9e93, REG x29: 0x0000000080029000
PC: 0x0000000080000c44, INSTR: 0xca7e8e93, REG x29: 0x0000000080028ca7
PC: 0x0000000080000c48, INSTR: 0x80fea8a3, MEM 0x00000000800284b8: 0x000000008004ff00
PC: 0x0000000080000c4c, INSTR: 0x40c45893, REG x17: 0x00000000000000ff
PC: 0x0000000080000c50, INSTR: 0x4247d193, REG x3: 0x0000000000000000
PC: 0x0000000080000c54, INSTR: 0x40badc93, REG x25: 0xfffffffffff00002
PC: 0x0000000080000c58, INSTR: 0x4351d613, REG x12: 0x0000000000000000
PC: 0x0000000080000c5c, INSTR: 0xaf3cc413, REG x8: 0x00000000000ffaf1
PC: 0x0000000080000c60, INSTR: 0xfffc0c13, REG x24: 0x0000000000000001
PC: 0x0000000080000c64, INSTR: 0xfdbc1ae3
PC: 0x0000000080000c38, INSTR: 0x00080eb7, REG x29: 0x0000000000080000
PC: 0x0000000080000c3c, INSTR: 0x029e8e9b, REG x29: 0x0000000000080029
PC: 0x0000000080000c40, INSTR: 0x00ce9e93, REG x29: 0x0000000080029000
PC: 0x0000000080000c44, INSTR: 0xca7e8e93, REG x29: 0x0000000080028ca7
PC: 0x0000000080000c48, INSTR: 0x80fea8a3, MEM 0x00000000800284b8: 0x000000008004ff00
PC: 0x0000000080000c4c, INSTR: 0x40c45893, REG x17: 0x00000000000000ff
PC: 0x0000000080000c50, INSTR: 0x4247d193, REG x3: 0x0000000000000000
PC: 0x0000000080000c54, INSTR: 0x40badc93, REG x25: 0xfffffffffff00002
PC: 0x0000000080000c58, INSTR: 0x4351d613, REG x12: 0x0000000000000000
PC: 0x0000000080000c5c, INSTR: 0xaf3cc413, REG x8: 0x00000000000ffaf1
PC: 0x0000000080000c60, INSTR: 0xfffc0c13, REG x24: 0x0000000000000000
PC: 0x0000000080000c64, INSTR: 0xfdbc1ae3
PC: 0x0000000080000c68, INSTR: 0x0040006f
PC: 0x0000000080000c6c, INSTR: 0x00d7ddbb, REG x27: 0x0000000000000002
PC: 0x0000000080000c70, INSTR: 0x010b48b3, REG x17: 0x000000008003ab97
PC: 0x0000000080000c74, INSTR: 0x003936b3, REG x13: 0x0000000000000000
PC: 0x0000000080000c78, INSTR: 0x418cdb93, REG x23: 0xffffffffffffffff
PC: 0x0000000080000c7c, INSTR: 0x43ead313, REG x6: 0xffffffffffffffff
PC: 0x0000000080000c80, INSTR: 0x015c6033
PC: 0x0000000080000c84, INSTR: 0x01a9d933, REG x18: 0x000003ffffffffff
PC: 0x0000000080000c88, INSTR: 0x420f5193, REG x3: 0x0000000000000000
PC: 0x0000000080000c8c, INSTR: 0x430edc93, REG x25: 0x0000000000000000
PC: 0x0000000080000c90, INSTR: 0x413c5b13, REG x22: 0x0000000000000000
PC: 0x0000000080000c94, INSTR: 0x400c5413, REG x8: 0x0000000000000000
PC: 0x0000000080000c98, INSTR: 0x400122b7, REG x5: 0x0000000040012000
PC: 0x0000000080000c9c, INSTR: 0x99f2829b, REG x5: 0x000000004001199f
PC: 0x0000000080000ca0, INSTR: 0x00129293, REG x5: 0x000000008002333e
PC: 0x0000000080000ca4, INSTR: 0x6ef2c683, REG x13: 0x0000000000000000, MEM 0x0000000080023a2d
PC: 0x0000000080000ca8, INSTR: 0x43c15313, REG x6: 0x0000000000000000
PC: 0x0000000080000cac, INSTR: 0x40b8db93, REG x23: 0x0000000000100075
PC: 0x0000000080000cb0, INSTR: 0xc09ff06f
PC: 0x00000000800008b8, INSTR: 0x000802b7, REG x5: 0x0000000000080000
PC: 0x00000000800008bc, INSTR: 0x0492829b, REG x5: 0x0000000000080049
PC: 0x00000000800008c0, INSTR: 0x00c29293, REG x5: 0x0000000080049000
PC: 0x00000000800008c4, INSTR: 0x02128293, REG x5: 0x0000000080049021
PC: 0x00000000800008c8, INSTR: 0x9f22bba3, MEM 0x0000000080048a18: 0x000003ffffffffff
PC: 0x00000000800008cc, INSTR: 0x43da5d13, REG x26: 0x0000000000000000
PC: 0x00000000800008d0, INSTR: 0x42605193, REG x3: 0x0000000000000000
PC: 0x00000000800008d4, INSTR: 0x81572f93, REG x31: 0x0000000000000000
PC: 0x00000000800008d8, INSTR: 0x40fed693, REG x13: 0x0000000000010005
PC: 0x00000000800008dc, INSTR: 0x422a5513, REG x10: 0x0000000000000000
PC: 0x00000000800008e0, INSTR: 0x43155213, REG x4: 0x0000000000000000
PC: 0x00000000800008e4, INSTR: 0x00400b13, REG x22: 0x0000000000000004
PC: 0x00000000800008e8, INSTR: 0x00000313, REG x6: 0x0000000000000000
PC: 0x00000000800008ec, INSTR: 0x0040006f
PC: 0x00000000800008f0, INSTR: 0xfffb0b13, REG x22: 0x0000000000000003
PC: 0x00000000800008f4, INSTR: 0x00531463
PC: 0x00000000800008fc, INSTR: 0x18e4c7b7, REG x15: 0x0000000018e4c000
PC: 0x0000000080000900, INSTR: 0x20014c37, REG x24: 0x0000000020014000
PC: 0x0000000080000904, INSTR: 0xa9bc0c1b, REG x24: 0x0000000020013a9b
PC: 0x0000000080000908, INSTR: 0x002c1c13, REG x24: 0x000000008004ea6c
PC: 0x000000008000090c, INSTR: 0xff0c3223, MEM 0x000000008004ea50: 0x000000008003ab96
PC: 0x0000000080000910, INSTR: 0x42005193, REG x3: 0x0000000000000000
PC: 0x0000000080000914, INSTR: 0x40c0da93, REG x21: 0x0000000000000000
PC: 0x0000000080000918, INSTR: 0x822cfe93, REG x29: 0x0000000000000000
PC: 0x000000008000091c, INSTR: 0x415ad613, REG x12: 0x0000000000000000
PC: 0x0000000080000920, INSTR: 0xfc6b18e3
PC: 0x00000000800008f0, INSTR: 0xfffb0b13, REG x22: 0x0000000000000002
PC: 0x00000000800008f4, INSTR: 0x00531463
PC: 0x00000000800008fc, INSTR: 0x18e4c7b7, REG x15: 0x0000000018e4c000
PC: 0x0000000080000900, INSTR: 0x20014c37, REG x24: 0x0000000020014000
PC: 0x0000000080000904, INSTR: 0xa9bc0c1b, REG x24: 0x0000000020013a9b
PC: 0x0000000080000908, INSTR: 0x002c1c13, REG x24: 0x000000008004ea6c
PC: 0x000000008000090c, INSTR: 0xff0c3223, MEM 0x000000008004ea50: 0x000000008003ab96
PC: 0x0000000080000910, INSTR: 0x42005193, REG x3: 0x0000000000000000
PC: 0x0000000080000914, INSTR: 0x40c0da93, REG x21: 0x0000000000000000
PC: 0x0000000080000918, INSTR: 0x822cfe93, REG x29: 0x0000000000000000
PC: 0x000000008000091c, INSTR: 0x415ad613, REG x12: 0x0000000000000000
PC: 0x0000000080000920, INSTR: 0xfc6b18e3
PC: 0x00000000800008f0, INSTR: 0xfffb0b13, REG x22: 0x0000000000000001
PC: 0x00000000800008f4, INSTR: 0x00531463
PC: 0x00000000800008fc, INSTR: 0x18e4c7b7, REG x15: 0x0000000018e4c000
PC: 0x0000000080000900, INSTR: 0x20014c37, REG x24: 0x0000000020014000
PC: 0x0000000080000904, INSTR: 0xa9bc0c1b, REG x24: 0x0000000020013a9b
PC: 0x0000000080000908, INSTR: 0x002c1c13, REG x24: 0x000000008004ea6c
PC: 0x000000008000090c, INSTR: 0xff0c3223, MEM 0x000000008004ea50: 0x000000008003ab96
PC: 0x0000000080000910, INSTR: 0x42005193, REG x3: 0x0000000000000000
PC: 0x0000000080000914, INSTR: 0x40c0da93, REG x21: 0x0000000000000000
PC: 0x0000000080000918, INSTR: 0x822cfe93, REG x29: 0x0000000000000000
PC: 0x000000008000091c, INSTR: 0x415ad613, REG x12: 0x0000000000000000
PC: 0x0000000080000920, INSTR: 0xfc6b18e3
PC: 0x00000000800008f0, INSTR: 0xfffb0b13, REG x22: 0x0000000000000000
PC: 0x00000000800008f4, INSTR: 0x00531463
PC: 0x00000000800008fc, INSTR: 0x18e4c7b7, REG x15: 0x0000000018e4c000
PC: 0x0000000080000900, INSTR: 0x20014c37, REG x24: 0x0000000020014000
PC: 0x0000000080000904, INSTR: 0xa9bc0c1b, REG x24: 0x0000000020013a9b
PC: 0x0000000080000908, INSTR: 0x002c1c13, REG x24: 0x000000008004ea6c
PC: 0x000000008000090c, INSTR: 0xff0c3223, MEM 0x000000008004ea50: 0x000000008003ab96
PC: 0x0000000080000910, INSTR: 0x42005193, REG x3: 0x0000000000000000
PC: 0x0000000080000914, INSTR: 0x40c0da93, REG x21: 0x0000000000000000
PC: 0x0000000080000918, INSTR: 0x822cfe93, REG x29: 0x0000000000000000
PC: 0x000000008000091c, INSTR: 0x415ad613, REG x12: 0x0000000000000000
PC: 0x0000000080000920, INSTR: 0xfc6b18e3
PC: 0x0000000080000924, INSTR: 0x0040006f
PC: 0x0000000080000928, INSTR: 0x40165993, REG x19: 0x0000000000000000
PC: 0x000000008000092c, INSTR: 0x00001897, REG x17: 0x000000008000192c
PC: 0x0000000080000930, INSTR: 0xa2888893, REG x17: 0x0000000080001354
PC: 0x0000000080000934, INSTR: 0x000880e7, REG x1: 0x0000000080000938
PC: 0x0000000080001354, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001358, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x000000008000135c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001360, INSTR: 0x01013023, MEM 0x000000008004fee0: 0x000000008003ab96
PC: 0x0000000080001364, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001368, INSTR: 0x01e13023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x000000008000136c, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001370, INSTR: 0x00613023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001378, INSTR: 0x00113023, MEM 0x000000008004feb0: 0x0000000080000938
PC: 0x000000008000137c, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001380, INSTR: 0x01113023, MEM 0x000000008004fea0: 0x0000000080001354
PC: 0x0000000080001384, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001388, INSTR: 0x01a13023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x000000008000138c, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001390, INSTR: 0x00713023, MEM 0x000000008004fe80: 0x000000007ffc1300
PC: 0x0000000080001394, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001398, INSTR: 0x00e13023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x000000008000139c, INSTR: 0x000fd8bb, REG x17: 0x0000000000000000
PC: 0x00000000800013a0, INSTR: 0x439d5393, REG x7: 0x0000000000000000
PC: 0x00000000800013a4, INSTR: 0x436dd313, REG x6: 0x0000000000000000
PC: 0x00000000800013a8, INSTR: 0x00000a97, REG x21: 0x00000000800013a8
PC: 0x00000000800013ac, INSTR: 0x2f4a8a93, REG x21: 0x000000008000169c
PC: 0x00000000800013b0, INSTR: 0x000a80e7, REG x1: 0x00000000800013b4
PC: 0x000000008000169c, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x00000000800016a0, INSTR: 0x01713023, MEM 0x000000008004fe60: 0x0000000000100075
PC: 0x00000000800016a4, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x00000000800016a8, INSTR: 0x00413023, MEM 0x000000008004fe50: 0x0000000000000000
PC: 0x00000000800016ac, INSTR: 0xff010113, REG x2: 0x000000008004fe40
PC: 0x00000000800016b0, INSTR: 0x01e13023, MEM 0x000000008004fe40: 0x0000000000000000
PC: 0x00000000800016b4, INSTR: 0xff010113, REG x2: 0x000000008004fe30
PC: 0x00000000800016b8, INSTR: 0x01213023, MEM 0x000000008004fe30: 0x000003ffffffffff
PC: 0x00000000800016bc, INSTR: 0xff010113, REG x2: 0x000000008004fe20
PC: 0x00000000800016c0, INSTR: 0x00613023, MEM 0x000000008004fe20: 0x0000000000000000
PC: 0x00000000800016c4, INSTR: 0xff010113, REG x2: 0x000000008004fe10
PC: 0x00000000800016c8, INSTR: 0x00d13023, MEM 0x000000008004fe10: 0x0000000000010005
PC: 0x00000000800016cc, INSTR: 0xff010113, REG x2: 0x000000008004fe00
PC: 0x00000000800016d0, INSTR: 0x00013023, MEM 0x000000008004fe00: 0x0000000000000000
PC: 0x00000000800016d4, INSTR: 0xff010113, REG x2: 0x000000008004fdf0
PC: 0x00000000800016d8, INSTR: 0x01a13023, MEM 0x000000008004fdf0: 0x0000000000000000
PC: 0x00000000800016dc, INSTR: 0xff010113, REG x2: 0x000000008004fde0
PC: 0x00000000800016e0, INSTR: 0x00e13023, MEM 0x000000008004fde0: 0x0000000000000000
PC: 0x00000000800016e4, INSTR: 0x425cd693, REG x13: 0x0000000000000000
PC: 0x00000000800016e8, INSTR: 0x0102f333, REG x6: 0x0000000080008000
PC: 0x00000000800016ec, INSTR: 0x43cfd913, REG x18: 0x0000000000000000
PC: 0x00000000800016f0, INSTR: 0x4122d713, REG x14: 0x0000000000002001
PC: 0x00000000800016f4, INSTR: 0xc60a6f13, REG x30: 0xfffffffffffffc60
PC: 0x00000000800016f8, INSTR: 0x00a61933, REG x18: 0x0000000000000000
PC: 0x00000000800016fc, INSTR: 0x437c5d13, REG x26: 0x0000000000000000
PC: 0x0000000080001700, INSTR: 0x25ae4013
PC: 0x0000000080001704, INSTR: 0x4058db93, REG x23: 0x0000000000000000
PC: 0x0000000080001708, INSTR: 0x4110d213, REG x4: 0x0000000000004000
PC: 0x000000008000170c, INSTR: 0x00013703, REG x14: 0x0000000000000000, MEM 0x000000008004fde0
PC: 0x0000000080001710, INSTR: 0x01010113, REG x2: 0x000000008004fdf0
PC: 0x0000000080001714, INSTR: 0x00013d03, REG x26: 0x0000000000000000, MEM 0x000000008004fdf0
PC: 0x0000000080001718, INSTR: 0x01010113, REG x2: 0x000000008004fe00
PC: 0x000000008000171c, INSTR: 0x00013003, MEM 0x000000008004fe00
PC: 0x0000000080001720, INSTR: 0x01010113, REG x2: 0x000000008004fe10
PC: 0x0000000080001724, INSTR: 0x00013683, REG x13: 0x0000000000010005, MEM 0x000000008004fe10
PC: 0x0000000080001728, INSTR: 0x01010113, REG x2: 0x000000008004fe20
PC: 0x000000008000172c, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fe20
PC: 0x0000000080001730, INSTR: 0x01010113, REG x2: 0x000000008004fe30
PC: 0x0000000080001734, INSTR: 0x00013903, REG x18: 0x000003ffffffffff, MEM 0x000000008004fe30
PC: 0x0000000080001738, INSTR: 0x01010113, REG x2: 0x000000008004fe40
PC: 0x000000008000173c, INSTR: 0x00013f03, REG x30: 0x0000000000000000, MEM 0x000000008004fe40
PC: 0x0000000080001740, INSTR: 0x01010113, REG x2: 0x000000008004fe50
PC: 0x0000000080001744, INSTR: 0x00013203, REG x4: 0x0000000000000000, MEM 0x000000008004fe50
PC: 0x0000000080001748, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x000000008000174c, INSTR: 0x00013b83, REG x23: 0x0000000000100075, MEM 0x000000008004fe60
PC: 0x0000000080001750, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001754, INSTR: 0x00008067
PC: 0x00000000800013b4, INSTR: 0x0084181b, REG x16: 0x0000000000000000
PC: 0x00000000800013b8, INSTR: 0x01e2ed33, REG x26: 0x0000000080049021
PC: 0x00000000800013bc, INSTR: 0x400ddf13, REG x30: 0x0000000000000002
PC: 0x00000000800013c0, INSTR: 0x40023737, REG x14: 0x0000000040023000
PC: 0x00000000800013c4, INSTR: 0x00171713, REG x14: 0x0000000080046000
PC: 0x00000000800013c8, INSTR: 0xaca70713, REG x14: 0x0000000080045aca
PC: 0x00000000800013cc, INSTR: 0x63f72323, MEM 0x00000000800460f0: 0x0000000000000000
PC: 0x00000000800013d0, INSTR: 0xee470397, REG x7: 0x000000006e4713d0
PC: 0x00000000800013d4, INSTR: 0x41c1dd33, REG x26: 0x0000000000000000
PC: 0x00000000800013d8, INSTR: 0x00013703, REG x14: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x00000000800013dc, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800013e0, INSTR: 0x00013383, REG x7: 0x000000007ffc1300, MEM 0x000000008004fe80
PC: 0x00000000800013e4, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800013e8, INSTR: 0x00013d03, REG x26: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x00000000800013ec, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800013f0, INSTR: 0x00013883, REG x17: 0x0000000080001354, MEM 0x000000008004fea0
PC: 0x00000000800013f4, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800013f8, INSTR: 0x00013083, REG x1: 0x0000000080000938, MEM 0x000000008004feb0
PC: 0x00000000800013fc, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001400, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x0000000080001404, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001408, INSTR: 0x00013f03, REG x30: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x000000008000140c, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001410, INSTR: 0x00013803, REG x16: 0x000000008003ab96, MEM 0x000000008004fee0
PC: 0x0000000080001414, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001418, INSTR: 0x00013a83, REG x21: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x000000008000141c, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001420, INSTR: 0x00008067
PC: 0x0000000080000938, INSTR: 0x10005b37, REG x22: 0x0000000010005000
PC: 0x000000008000093c, INSTR: 0x003b1b13, REG x22: 0x0000000080028000
PC: 0x0000000080000940, INSTR: 0x87ab0b13, REG x22: 0x000000008002787a
PC: 0x0000000080000944, INSTR: 0xb56b3783, REG x15: 0x0000000000000000, MEM 0x00000000800273d0
PC: 0x0000000080000948, INSTR: 0x41968bb3, REG x23: 0x0000000000010005
PC: 0x000000008000094c, INSTR: 0x416a5f3b, REG x30: 0x0000000000000000
PC: 0x0000000080000950, INSTR: 0x40135693, REG x13: 0x0000000000000000
PC: 0x0000000080000954, INSTR: 0x0009d61b, REG x12: 0x0000000000000000
PC: 0x0000000080000958, INSTR: 0x4286d513, REG x10: 0x0000000000000000
PC: 0x000000008000095c, INSTR: 0x013c3d33, REG x26: 0x0000000000000000
PC: 0x0000000080000960, INSTR: 0x406e5213, REG x4: 0x0000000000000000
PC: 0x0000000080000964, INSTR: 0x01773f33, REG x30: 0x0000000000000001
PC: 0x0000000080000968, INSTR: 0x40985193, REG x3: 0x00000000004001d5
PC: 0x000000008000096c, INSTR: 0x00063b33, REG x22: 0x0000000000000000
PC: 0x0000000080000970, INSTR: 0x431dd093, REG x1: 0x0000000000000000
PC: 0x0000000080000974, INSTR: 0x434adc13, REG x24: 0x0000000000000000
PC: 0x0000000080000978, INSTR: 0x40b2d533, REG x10: 0x0000000080049021
PC: 0x000000008000097c, INSTR: 0x01861463
PC: 0x0000000080000980, INSTR: 0x0040006f
PC: 0x0000000080000984, INSTR: 0x02001837, REG x16: 0x0000000002001000
PC: 0x0000000080000988, INSTR: 0x00681813, REG x16: 0x0000000080040000
PC: 0x000000008000098c, INSTR: 0x7e380813, REG x16: 0x00000000800407e3
PC: 0x0000000080000990, INSTR: 0x82585403, REG x8: 0x0000000000000000, MEM 0x0000000080040008
PC: 0x0000000080000994, INSTR: 0x421a5b13, REG x22: 0x0000000000000000
PC: 0x0000000080000998, INSTR: 0x43955613, REG x12: 0x0000000000000000
PC: 0x000000008000099c, INSTR: 0x414fdf13, REG x30: 0x0000000000000000
PC: 0x00000000800009a0, INSTR: 0x407b5913, REG x18: 0x0000000000000000
PC: 0x00000000800009a4, INSTR: 0x6c26ee13, REG x28: 0x00000000000006c2
PC: 0x00000000800009a8, INSTR: 0x01e3a9b3, REG x19: 0x0000000000000000
PC: 0x00000000800009ac, INSTR: 0x0074d41b, REG x8: 0x0000000001000757
PC: 0x00000000800009b0, INSTR: 0x40315693, REG x13: 0x0000000010009fe0
PC: 0x00000000800009b4, INSTR: 0x308b2a93, REG x21: 0x0000000000000001
PC: 0x00000000800009b8, INSTR: 0x40019d37, REG x26: 0x0000000040019000
PC: 0x00000000800009bc, INSTR: 0x001d1d13, REG x26: 0x0000000080032000
PC: 0x00000000800009c0, INSTR: 0xf95d0d13, REG x26: 0x0000000080031f95
PC: 0x00000000800009c4, INSTR: 0x5d8d4183, REG x3: 0x0000000000000000, MEM 0x000000008003256d
PC: 0x00000000800009c8, INSTR: 0x4260d693, REG x13: 0x0000000000000000
PC: 0x00000000800009cc, INSTR: 0x40f0da13, REG x20: 0x0000000000000000
PC: 0x00000000800009d0, INSTR: 0x00112633, REG x12: 0x0000000000000000
PC: 0x00000000800009d4, INSTR: 0x400225b7, REG x11: 0x0000000040022000
PC: 0x00000000800009d8, INSTR: 0xa195859b, REG x11: 0x0000000040021a19
PC: 0x00000000800009dc, INSTR: 0x00159593, REG x11: 0x0000000080043432
PC: 0x00000000800009e0, INSTR: 0x4e25e483, REG x9: 0x0000000000000000, MEM 0x0000000080043914
PC: 0x00000000800009e4, INSTR: 0x41f8d693, REG x13: 0x0000000000000001
PC: 0x00000000800009e8, INSTR: 0x408707bb, REG x15: 0xfffffffffefff8a9
PC: 0x00000000800009ec, INSTR: 0x42b2dd13, REG x26: 0x0000000000000000
PC: 0x00000000800009f0, INSTR: 0xd09ff06f
PC: 0x00000000800006f8, INSTR: 0x000800b7, REG x1: 0x0000000000080000
PC: 0x00000000800006fc, INSTR: 0x03d0809b, REG x1: 0x000000000008003d
PC: 0x0000000080000700, INSTR: 0x00c09093, REG x1: 0x000000008003d000
PC: 0x0000000080000704, INSTR: 0x34708093, REG x1: 0x000000008003d347
PC: 0x0000000080000708, INSTR: 0x1810bc03, REG x24: 0x0000000000000000, MEM 0x000000008003d4c8
PC: 0x000000008000070c, INSTR: 0x00000213, REG x4: 0x0000000000000000
PC: 0x0000000080000710, INSTR: 0x00400393, REG x7: 0x0000000000000004
PC: 0x0000000080000714, INSTR: 0x0040006f
PC: 0x0000000080000718, INSTR: 0x438e5f93, REG x31: 0x0000000000000000
PC: 0x000000008000071c, INSTR: 0x400b5193, REG x3: 0x0000000000000000
PC: 0x0000000080000720, INSTR: 0x5a6dbd13, REG x26: 0x0000000000000001
PC: 0x0000000080000724, INSTR: 0x4001bb37, REG x22: 0x000000004001b000
PC: 0x0000000080000728, INSTR: 0x001b1b13, REG x22: 0x0000000080036000
PC: 0x000000008000072c, INSTR: 0x053b0b13, REG x22: 0x0000000080036053
PC: 0x0000000080000730, INSTR: 0x9e2b22a3, MEM 0x0000000080035a38: 0x000000008004ff00
PC: 0x0000000080000734, INSTR: 0x42f65a13, REG x20: 0x0000000000000000
PC: 0x0000000080000738, INSTR: 0x429f5613, REG x12: 0x0000000000000000
PC: 0x000000008000073c, INSTR: 0x403b5513, REG x10: 0x0000000010006c0a
PC: 0x0000000080000740, INSTR: 0x40935f1b, REG x30: 0x0000000000000000
PC: 0x0000000080000744, INSTR: 0x43575a93, REG x21: 0x0000000000000000
PC: 0x0000000080000748, INSTR: 0x414ad413, REG x8: 0x0000000000000000
PC: 0x000000008000074c, INSTR: 0x41555713, REG x14: 0x0000000000000080
PC: 0x0000000080000750, INSTR: 0x40975d13, REG x26: 0x0000000000000000
PC: 0x0000000080000754, INSTR: 0x4127df13, REG x30: 0xffffffffffffffbf
PC: 0x0000000080000758, INSTR: 0x00120213, REG x4: 0x0000000000000001
PC: 0x000000008000075c, INSTR: 0xfa724ee3
PC: 0x0000000080000718, INSTR: 0x438e5f93, REG x31: 0x0000000000000000
PC: 0x000000008000071c, INSTR: 0x400b5193, REG x3: 0x0000000080036053
PC: 0x0000000080000720, INSTR: 0x5a6dbd13, REG x26: 0x0000000000000001
PC: 0x0000000080000724, INSTR: 0x4001bb37, REG x22: 0x000000004001b000
PC: 0x0000000080000728, INSTR: 0x001b1b13, REG x22: 0x0000000080036000
PC: 0x000000008000072c, INSTR: 0x053b0b13, REG x22: 0x0000000080036053
PC: 0x0000000080000730, INSTR: 0x9e2b22a3, MEM 0x0000000080035a38: 0x000000008004ff00
PC: 0x0000000080000734, INSTR: 0x42f65a13, REG x20: 0x0000000000000000
PC: 0x0000000080000738, INSTR: 0x429f5613, REG x12: 0xffffffffffffffff
PC: 0x000000008000073c, INSTR: 0x403b5513, REG x10: 0x0000000010006c0a
PC: 0x0000000080000740, INSTR: 0x40935f1b, REG x30: 0x0000000000000000
PC: 0x0000000080000744, INSTR: 0x43575a93, REG x21: 0x0000000000000000
PC: 0x0000000080000748, INSTR: 0x414ad413, REG x8: 0x0000000000000000
PC: 0x000000008000074c, INSTR: 0x41555713, REG x14: 0x0000000000000080
PC: 0x0000000080000750, INSTR: 0x40975d13, REG x26: 0x0000000000000000
PC: 0x0000000080000754, INSTR: 0x4127df13, REG x30: 0xffffffffffffffbf
PC: 0x0000000080000758, INSTR: 0x00120213, REG x4: 0x0000000000000002
PC: 0x000000008000075c, INSTR: 0xfa724ee3
PC: 0x0000000080000718, INSTR: 0x438e5f93, REG x31: 0x0000000000000000
PC: 0x000000008000071c, INSTR: 0x400b5193, REG x3: 0x0000000080036053
PC: 0x0000000080000720, INSTR: 0x5a6dbd13, REG x26: 0x0000000000000001
PC: 0x0000000080000724, INSTR: 0x4001bb37, REG x22: 0x000000004001b000
PC: 0x0000000080000728, INSTR: 0x001b1b13, REG x22: 0x0000000080036000
PC: 0x000000008000072c, INSTR: 0x053b0b13, REG x22: 0x0000000080036053
PC: 0x0000000080000730, INSTR: 0x9e2b22a3, MEM 0x0000000080035a38: 0x000000008004ff00
PC: 0x0000000080000734, INSTR: 0x42f65a13, REG x20: 0xffffffffffffffff
PC: 0x0000000080000738, INSTR: 0x429f5613, REG x12: 0xffffffffffffffff
PC: 0x000000008000073c, INSTR: 0x403b5513, REG x10: 0x0000000010006c0a
PC: 0x0000000080000740, INSTR: 0x40935f1b, REG x30: 0x0000000000000000
PC: 0x0000000080000744, INSTR: 0x43575a93, REG x21: 0x0000000000000000
PC: 0x0000000080000748, INSTR: 0x414ad413, REG x8: 0x0000000000000000
PC: 0x000000008000074c, INSTR: 0x41555713, REG x14: 0x0000000000000080
PC: 0x0000000080000750, INSTR: 0x40975d13, REG x26: 0x0000000000000000
